,productId,userId,score
77552,B0001ZX2EU,A2Q833XFDSBN5G,5.0
77553,B000021YN7,A3OLZXHFGUAMWW,5.0
77567,B0000UHFOO,A8IFUOL8S9BZC,3.0
77608,B0000UHFOO,ADTUS88NFTW23,5.0
77610,B00000ERS0,A2YEB7PCSMKZJ,4.0
77612,B00000ERS0,A2BSZPRBKYAB2K,5.0
77620,B00000ERS0,A3LKEPMO0PAOI3,2.0
77631,B00099HFJQ,A235NA61RC6YC1,2.0
77638,B00099HFJQ,AS5WZV6SBZAAK,4.0
77639,B00099HFJQ,A1UMZ8CMS5X54H,5.0
77645,B00099HFJQ,A2LNEZD3YBO12O,3.0
77649,B00099HFJQ,A200C7YQJ45LRR,3.0
77650,B00099HFJQ,A3VBVES8IYR5ZJ,4.0
77652,B00099HFJQ,A3AULUO1X4XON7,2.0
77656,B00099HFJQ,A2WGCHELE4HFCA,4.0
77658,B00099HFJQ,A33D1LPCYUANWE,4.0
77679,B00099HFJQ,AILGCFXH3NN7Y,1.0
77690,B00099HFJQ,A3KMTOFTUUNFHG,4.0
77692,B000000Z8K,AQ9T9A5WJXVA9,5.0
77693,B000000Z8K,A1QZS6NVZ85F72,4.0
77694,B0000003OW,ANEDLXQSCJT3O,4.0
77708,B000021YNT,A2NJXOU4SZI8XG,5.0
77709,B000021YNT,A1BW7LM8PQ7LO4,4.0
77710,B000021YNT,A2C7BOQVFH1HLE,2.0
77711,B000021YNT,A3464G00K8ZYD1,5.0
77714,B000021YNT,A331OF34UX4Y1K,3.0
77715,B000021YNT,A2D2OIB1RHDV82,3.0
77717,B000021YNT,AZDL23124GWH3,4.0
77722,B000021YNT,A3MIAZCG576G35,5.0
77728,B0000003O4,A2UDGZUEYHULS5,5.0
77736,B000AOGMFI,A39CLUEZN0XIPY,5.0
77737,B000AOGMFI,A8W8JNQ9BJUYB,2.0
77746,B000AOGMFI,A1HGQBE8ZSI58,4.0
77757,B000AOGMFI,A20DZX38KRBIT8,5.0
77776,B000AOGMFI,AK8B26S9ATCN7,3.0
77778,B000AOGMFI,A3JNGH6839T0GU,5.0
77789,B00005661F,A2ZRC8P3MBIQL3,5.0
77793,B00005661F,AO2AQRPPSTABB,5.0
77797,B00005661F,A3HU0B9XUEVHIM,5.0
77799,B00005661F,A2582KMXLK2P06,5.0
77810,B00005661F,AETV3E2F34QNV,5.0
77818,B00005661F,AFTEDMW813PAW,5.0
77819,B00005661F,A1HQF17E9M3RTW,5.0
77821,B00005661F,A339IE87G18AJ1,5.0
77824,B00000ERSS,A1IKOYZVFHO1XP,5.0
77825,B00000ERSS,AE42JLYPXUI45,5.0
77829,B00000ERSS,A9Q28YTLYREO7,4.0
77833,B00000ERSS,A103W7ZPKGOCC9,4.0
77834,B00000ERSS,A24N1BAS3CU27H,5.0
77835,B00000ERSS,A2XT5OR3AR1PU2,5.0
77836,B00000ERSS,AWPODHOB4GFWL,3.0
77839,B00000ERSS,A1WYIDGR8ZG21X,5.0
77840,B00000ERSS,A1J03J0HZ7KU5T,3.0
77841,B00000ERSS,A32GCOTGFJ9XC3,5.0
77843,B00000ERSS,A1YC9XEDFKXPLK,4.0
77851,B00000ERSS,AVTZOXU568VNT,4.0
77855,B00000ERSS,A3HU0B9XUEVHIM,5.0
77858,B00000ERSS,A1WWDFQ8HSKT0,3.0
77863,B00000ERSS,A3IGS38X9J079E,3.0
77865,B00000ERSS,A3LZGLA88K0LA0,4.0
77867,B00000ERSS,A31U2QT7SAL7K,4.0
77872,B000021YNA,A4QCL11IUL9NS,3.0
77881,B00000ERSJ,A2LNEZD3YBO12O,4.0
77889,B00004TBX3,A2E1EFNIZL2FVA,5.0
77896,B00000ERS1,A1MI9FDCNB3CMR,5.0
77903,B00000ERS1,A1D44YT0P8Q8XL,5.0
77905,B00000ERS1,A2GWY78Y3YZ1I6,5.0
77910,B000000Z8J,A2BQOLU1OH2LEB,5.0
77922,B000000Z8R,AQ9T9A5WJXVA9,4.0
77937,B000021YNU,A3TMC7AMWFM68R,5.0
77943,B000021YNU,AIA05H6QPZPMA,5.0
77952,B000021YNU,A19YHEBK099R7U,5.0
77954,B000021YNU,A3MH7HTSGWRCJ0,3.0
77956,B000021YNU,A3LJ0OBQU01LCL,5.0
77960,B000021YNU,AWUMLV72KTL8O,5.0
77961,B000021YNU,A3VHHFMJWRCTOS,5.0
77963,B000021YNU,A3SI83LHXQCVS2,4.0
77974,B000021YNU,A4VVYYB68NL4Z,4.0
77975,B000021YNU,A1ABM0DCHQ0MY5,4.0
77977,B0000003O9,A3PGGPL7FM9F81,4.0
77978,B0000003O9,A1PBBQQ71EOW4O,5.0
77984,B000026XZP,A27RUG27Y2HHIL,5.0
77985,B000026XZP,A1QGB9XTR7KCZU,4.0
77999,B000026XZP,AG0L7O8TXQNDI,5.0
78012,B00000ERSA,A3GK9LT41X73NC,5.0
78013,B00000ERSA,A9Q28YTLYREO7,4.0
78015,B00000ERSA,A32Q0R5AVPCNWO,5.0
78034,B0002ZEWZC,A1YQHOKBEFHFA5,1.0
78040,B0002ZEWZC,A7YJTD4YOV9GN,4.0
78041,B0002ZEWZC,A3W4D8XOGLWUN5,5.0
78042,B0002ZEWZC,A1EKTLUL24HDG8,5.0
78051,B0002ZEWZC,A36EDWL4F3AASU,3.0
78053,B0002ZEWZC,APTL3KI55TM8T,5.0
78054,B0002ZEWZC,A23Q1T4MXZHFM7,5.0
78055,B0002ZEWZC,AZDL23124GWH3,4.0
78058,B0002ZEWZC,A1IKOYZVFHO1XP,4.0
78059,B0002ZEWZC,A36RS7KTNOBROF,5.0
78060,B0002ZEWZC,A3464G00K8ZYD1,5.0
78061,B0002ZEWZC,A378BWL41R941H,5.0
78062,B0002ZEWZC,AQP1VPK16SVWM,5.0
78065,B0002ZEWZC,A1XX5797TIZT5Q,5.0
78067,B0002ZEWZC,A2NQUGGYM0DBM1,4.0
78069,B0002ZEWZC,A27950GV5XJ1T5,5.0
78070,B0002ZEWZC,A2YARCE69AJTVB,5.0
78073,B0002ZEWZC,A2SPI5WNZLOJ2U,4.0
78074,B0002ZEWZC,AKGF27HN0OF19,5.0
78078,B0002ZEWZC,A303U1MOXG5R1F,4.0
78082,B0002ZEWZC,A2HWD9PTM7RBXN,4.0
78085,B000000Z86,A2CW9IQAPFEYLM,3.0
78089,B00027JYVC,A83X256970U69,3.0
78098,B00027JYVC,AZKXH0J59TK11,1.0
78102,B00027JYVC,A2GA6MO1SZDB4L,2.0
78121,B00000ERSM,A3VZVYWCTGIEV0,4.0
78122,B00000ERSM,A3T9IX8EDFDX4G,5.0
78125,B00000ERSM,A1YQHOKBEFHFA5,4.0
78126,B00000ERSM,A1WJWKSDV2FAAB,5.0
78127,B00000ERSM,A31OPSNAXK3UA7,5.0
78129,B00000ERSM,AEUY86R8JQZWC,5.0
78133,B00000ERSM,A1L1NYH387VKGM,5.0
78135,B00000ERSM,A2582KMXLK2P06,4.0
78136,B00000ERSM,A3UNGC700SNYHL,5.0
78137,B00000ERSM,A331OF34UX4Y1K,4.0
78138,B00000ERSM,A1JCRQWR3Z6OME,4.0
78141,B00000ERSM,A3EZ2PLA8AFPIF,5.0
78145,B00000ERSM,A2W0CD4OPKF4ID,5.0
78148,B00000ERSM,A1ZPZNULFUAU2D,4.0
78150,B00000ERSM,A199T3IWULDX68,3.0
78154,B00000ERSM,A2CT2SA6KFE8GC,5.0
78165,B0001ZX2EK,AO4A961ZKHJPL,5.0
78169,B0001ZX2EK,AYOO12C9Y2T95,3.0
78171,B0001ZX2EK,A1KGNXKJ9BWK9,4.0
78172,B0001ZX2EK,A1IWWRZJOXOSYP,4.0
78176,B0001ZX2EK,A2P49WD75WHAG5,3.0
78179,B000666USE,A2C7BOQVFH1HLE,5.0
78180,B0002ZEWZW,A378BWL41R941H,5.0
78181,B0002ZEWZW,A3PGGPL7FM9F81,4.0
78184,B0002ZEWZW,A28OGM5C71B1XD,4.0
78188,B0002ZEWZW,A2YCSF5M79TWO8,1.0
78205,B000000Z8L,A2EXDP1BBSAFQ6,5.0
78216,B00000ERS7,A2INX8B6VXUVW6,4.0
78222,B00000ERS7,A5495Z5QZL2QV,3.0
78224,B000000Z87,A2CW9IQAPFEYLM,4.0
78225,B000000Z87,A1ZCV96AN7C7R0,4.0
78229,B00000ERSL,A1X67QWGL8QVX9,5.0
78242,B00000ERST,AM7VYMZ1UD736,5.0
78253,B00000ERST,A3FC9JXTCITVFC,4.0
78258,B00000ERST,A307LM28CKCGJ1,4.0
78270,B00000ERST,ASLWO1UK79PE3,5.0
78284,B00005661A,A3KWF4FGGFDWRF,5.0
78293,B000KAHJT0,A2INX8B6VXUVW6,4.0
78297,B00005661M,A17EM0OSTSKHT8,4.0
78299,B00005661M,AVA059KOT3AJM,4.0
78302,B000021YNS,AY2GAGTDDG6E3,5.0
78303,B000021YNS,A1VEAH9SXWZTLD,5.0
78312,B000021YNS,A3MIAZCG576G35,5.0
78318,B000021YNS,A2C7BOQVFH1HLE,2.0
78323,B000021YNS,AZDL23124GWH3,4.0
78324,B000021YNS,A2X27FQSHP418Y,5.0
78327,B000021YNS,A1YQHOKBEFHFA5,3.0
78329,B000021YNS,A3464G00K8ZYD1,5.0
78339,B00000ERSX,AQ8DU6XVA3USJ,5.0
78340,B000000Z88,AQ9T9A5WJXVA9,4.0
78348,B00000ERSC,A3HU0B9XUEVHIM,5.0
78352,B000000Z8O,A3GD0ZJBU0IFMP,3.0
78354,B000021YNH,A1XAYYEZ00CPDV,5.0
78355,B000021YNH,AFZJNYR931ZCN,5.0
78358,B000021YNH,A14W1VNMMYLWND,5.0
78374,B000000Z8C,A17ZLPBIOB6GB8,5.0
78382,B00000ERS8,A2U49LUUY4IKQQ,5.0
78399,B0000003O0,A2CW9IQAPFEYLM,5.0
78404,B0000003O0,AGEIT17HENDIS,5.0
78409,B000KDLR54,A2X7NBUETXC19E,4.0
78411,B000KDLR54,A8VUHH1XDO9N,3.0
78415,B00004TBXY,A27CFNHYZG6WS8,3.0
78425,B00004TBXY,A2QWF2BJ2FM4R2,4.0
78432,B00099HFJ6,A1PSV2A607PCSI,1.0
78438,B00099HFJ6,A3SWWXWV1WDZ68,1.0
78441,B00099HFJ6,A24ZFFRQ4MG3XL,5.0
78449,B00099HFJ6,A2GJ98824GGXGP,5.0
78455,B00099HFJ6,AQ8DU6XVA3USJ,4.0
78463,B00099HFJ6,A13E0ARAXI6KJW,3.0
78488,B000000Z8W,A2O3PW57IFNUHV,5.0
78489,B000000Z8W,A1I4HJDNBC0CF3,5.0
78490,B000000Z8W,AQ9T9A5WJXVA9,5.0
78491,B000000Z8W,A5WDJI6VT51TK,5.0
78494,B000000Z8W,A1MSARPH08VX3I,5.0
78495,B000000Z8W,A3VZVYWCTGIEV0,4.0
78497,B000021YNP,A12992398DDK8X,5.0
78514,B00005A046,AL3Z1LZXS0Q1U,4.0
78522,B00000ERSB,A2QQKFZ9YZFLV6,5.0
78523,B00000ERSB,A1IKOYZVFHO1XP,5.0
78526,B00000ERSB,A252HNVAZENVNE,5.0
78528,B00000ERSB,A3HU0B9XUEVHIM,5.0
78532,B000000Z8B,AQ9T9A5WJXVA9,5.0
78533,B000000Z85,A2O3PW57IFNUHV,4.0
78534,B000000Z85,AQ9T9A5WJXVA9,3.0
78535,B00004TBX7,A1ODZ7SDUPEGNK,5.0
78537,B00004TBX7,A1EKTLUL24HDG8,5.0
78549,B000021YNQ,A9Q28YTLYREO7,5.0
78550,B000021YNQ,A1X93ES4DITTWK,5.0
78568,B00000ERSZ,A3GD0ZJBU0IFMP,4.0
78579,B00004TBXT,A83X256970U69,5.0
78584,B0000003PD,A26XOOCIJWDITO,4.0
78588,B0000003P3,A2H4AWIOK1REMX,3.0
78589,B000000Z95,AQ9T9A5WJXVA9,4.0
78605,B000F8DT5A,AWG2O9C42XW5G,5.0
78613,B000F8DT5A,A3LZBOBV9H1HDV,5.0
78642,B000F8DT5A,A2I18AO597DSDI,4.0
78662,B000000Z9N,AQLKBEVHUQ0JK,4.0
78663,B000000Z9N,AQ9T9A5WJXVA9,3.0
78664,B000021YOQ,A30S30OMTZPTOT,4.0
78668,B000021YOQ,A3TKL7X26QKKMO,5.0
78669,B000021YOQ,A36489F4G8T4E7,5.0
78675,B000021YOQ,A1O9ONLPFCBLHC,5.0
78676,B000021YOQ,A1C23583NUQDAE,5.0
78677,B000021YOQ,ASVNSWIXBV72Q,5.0
78681,B000021YOQ,A2MA2RAOHX47N9,4.0
78682,B000021YOQ,A3H67UPC13JT3U,5.0
78683,B000021YOQ,A2YTGRFQC9ZF52,5.0
78688,B000021YOQ,ATMKJX8W0XYDV,5.0
78698,B000021YOQ,A12J7TD4N9D7GK,5.0
78699,B000021YOQ,A38T0YN4VC4ZIE,5.0
78701,B000021YOQ,A20DZX38KRBIT8,5.0
78705,B000021YOQ,AME90BW3XZQAL,5.0
78712,B000021YOQ,A2AXIWOCL9XOMM,1.0
78714,B000021YOQ,ASN6G7XK9W8HC,3.0
78717,B000021YOQ,AWP80XL2KKJIV,5.0
78718,B000021YOQ,AJKWF4W7QD4NS,5.0
78722,B000021YOQ,A1ZSOK69XSXF73,5.0
78727,B000021YOQ,A27ZCU9LK0CMQ5,5.0
78729,B000021YOQ,A11C3BT4A8M9VG,5.0
78731,B000021YOQ,A32E5G5T902WRV,5.0
78735,B00000ERTU,A21YRP0KJOLXNK,5.0
78736,B00000ERTU,A3HU0B9XUEVHIM,5.0
78737,B00000ERTU,A1H6P9THIMDJOS,4.0
78751,B00000ERTU,A1IKOYZVFHO1XP,5.0
78752,B00000ERTU,A9Q28YTLYREO7,4.0
78754,B00000ERTU,AWPODHOB4GFWL,5.0
78757,B00000ERTU,A2NQUGGYM0DBM1,4.0
78759,B00000ERTU,A2HWD9PTM7RBXN,4.0
78761,B00000ERTU,A2162NFEC5ZSDQ,5.0
78762,B00000ERTU,A3LZGLA88K0LA0,5.0
78767,B00000ERTU,A35ZG3RL4AL2HU,5.0
78772,B000000Z9V,A2NYK9KWFMJV4Y,5.0
78773,B0000003PP,A12YCCZDF6NK76,5.0
78776,B0007MAKKQ,A2KEKPMI3WQMPA,5.0
78782,B000056625,A12992398DDK8X,5.0
78783,B000M50HY2,A2X7NBUETXC19E,4.0
78785,B000M50HY2,A8VUHH1XDO9N,4.0
78786,B000M50HY2,A3J356L2ADK05Z,4.0
78788,B000000Z9Z,AQ9T9A5WJXVA9,4.0
78795,B000K2VGAG,A1XI5UAJE5Z6KN,4.0
78803,B00002ND7Y,A14U40MX3CPO8Q,5.0
78827,B000006U0S,A2GV6DL2Y8J7HC,4.0
78833,B000000Z9O,AQ9T9A5WJXVA9,5.0
78834,B000000Z9O,A17ZLPBIOB6GB8,5.0
78835,B000000Z9O,A2GWY78Y3YZ1I6,5.0
78837,B000000Z9O,A2CW9IQAPFEYLM,5.0
78840,B000000Z9W,A2CW9IQAPFEYLM,4.0
78851,B000FTBNYI,A3KJ6JAZPH382D,3.0
78858,B00000ERTX,AE8OAEDLMJGHH,5.0
78862,B00000ERT4,A2CS77CAOHQV02,4.0
78875,B00002ND7V,AD6G5M3KL7GTB,3.0
78916,B0009ESSOW,A2QMRHJOWJSDOQ,5.0
78924,B0009ESSOW,A3TETPLQ10E0Y9,5.0
78933,B000021YOS,A36489F4G8T4E7,5.0
78937,B000021YOS,A1JIW8GOSSGUQR,5.0
78948,B0002TL1H0,A2J4E6UU0GUDB4,5.0
78955,B0002TL1H0,A3T9IX8EDFDX4G,5.0
78978,B0002TL1H0,A370T7ZOJJ76I2,4.0
78988,B000000Z9X,AQ9T9A5WJXVA9,4.0
78994,B0007N3836,A1XI5UAJE5Z6KN,4.0
78997,B000021YO1,A3QEYUMYBIXQ4J,5.0
78998,B000021YO1,A334CIVYO3MMXZ,5.0
78999,B000021YO1,A14W8HXP3RM3ZS,4.0
79011,B00005662Y,AZ4HSDCAGDKFG,3.0
79019,B00005662Y,A2INX8B6VXUVW6,3.0
79063,B00000ERTB,A2R6RA8FRBS608,5.0
79064,B00000ERTB,A70YTUFJY5HXN,5.0
79065,B00000ERTB,AQ0BJOP7U7Z0K,5.0
79067,B00000ERTB,AGVR19CUIGRCA,5.0
79068,B00000ERTB,A2OFSDJB3MVQ16,5.0
79074,B00000ERTB,AFVROUVTT63XM,4.0
79078,B00000ERTB,A1RKIGYYYYZ0C3,5.0
79083,B000000Z9A,A2CW9IQAPFEYLM,5.0
79084,B000000Z9A,A2H4AWIOK1REMX,4.0
79085,B000000Z9A,A5A2QE6NECFR5,5.0
79091,B00000ERTN,A28FNKCGFS03VL,4.0
79093,B000000Z9M,A6FIAB28IS79,5.0
79096,B00005662U,A1M1PPER44S9AI,5.0
79098,B00005662U,AQP1VPK16SVWM,5.0
79103,B00005662U,A129YBX5BVNW2,5.0
79108,B00005662U,A1BVU7F2T8EUKS,3.0
79118,B00005662U,A3KJ6JAZPH382D,5.0
79122,B0000UHFPS,A1435P5AMCPB3X,5.0
79125,B000AOGMGC,A2PAD826IH1HFE,4.0
79126,B000AOGMGC,AL1WBEKIEPUPE,5.0
79128,B000AOGMGC,A27N0FKWUI2WFS,3.0
79135,B000000Z9U,A264H0FGXEMYWJ,5.0
79145,B000021YOR,A8IFUOL8S9BZC,2.0
79146,B000021YOR,A2EDZH51XHFA9B,5.0
79151,B000021YOR,A5AZ8WVN95VF,4.0
79152,B000021YOR,A3N5XIM9R2OQH0,4.0
79157,B000021YOR,A2AXIWOCL9XOMM,5.0
79162,B000021YOR,ADTUS88NFTW23,5.0
79168,B000021YOR,A174NPQZ1EABX1,5.0
79174,B000021YOR,A2ID75GO9Z7ZU9,5.0
79180,B00000ERTZ,A22N03OBDDVSEB,4.0
79181,B00000ERTZ,A1S8962OZCEV73,5.0
79182,B00000ERTZ,A3464G00K8ZYD1,5.0
79186,B00000ERTZ,AT2A632GS8XB,5.0
79187,B00000ERTZ,A1BJJVV2B5VLUQ,4.0
79196,B0000003PL,A1KY2SE12T3UXH,5.0
79210,B0001ZX2FY,A2Q833XFDSBN5G,5.0
79215,B000021YOA,A3IM5IGE0JCLHO,4.0
79216,B000021YO6,A3PW062L639DIJ,5.0
79222,B000021YO6,AT576Z9DC6HJ0,5.0
79228,B000021YO6,A331OF34UX4Y1K,1.0
79297,B000JLSWSM,A23I4TZSZYSY1Q,5.0
79299,B000JLSWSM,A2JR5MYW7Q4XGN,5.0
79304,B000JLSWSM,A2NADXRZGP014J,5.0
79307,B000JLSWSM,A2XT5OR3AR1PU2,4.0
79312,B000JLSWSM,A2RAV8KNJ5PF12,5.0
79315,B000JLSWSM,A1YRLTQX3ZXC9C,3.0
79320,B000JLSWSM,AFPD8B050ILB4,3.0
79321,B000JLSWSM,A3JPNYUTLSEAQN,5.0
79325,B000JLSWSM,A1PLX7O7HW809U,5.0
79326,B000JLSWSM,A2S9PZCNEJEF3Y,5.0
79327,B000JLSWSM,A1QEWOSV05RYEO,4.0
79332,B000JLSWSM,A1IWWRZJOXOSYP,5.0
79334,B000JLSWSM,AELL37SY6YIYO,5.0
79335,B000JLSWSM,A9Q28YTLYREO7,2.0
79337,B000JLSWSM,A2TTIHW27AXI8M,4.0
79339,B000JLSWSM,A3W4D8XOGLWUN5,3.0
79347,B0009ESSO2,ACE57M02TNPJW,3.0
79355,B000000Z9R,AQLKBEVHUQ0JK,5.0
79378,B000027TF8,A1OB5L3WMHJAD9,4.0
79380,B000021YOU,A3SAOHS7JGYTSJ,4.0
79395,B000F3UADY,A1D2C0WDCSHUWZ,4.0
79401,B000F3UADY,AHLLACTBJKD2P,4.0
79402,B000F3UADY,A235NA61RC6YC1,4.0
79405,B00000ERTH,A1D2C0WDCSHUWZ,4.0
79406,B00000ERTH,A1RJD10TTI568L,5.0
79409,B00000ERTH,A3AMA020X8FPJS,5.0
79418,B00000ERTH,A3DL686B8JEM8A,5.0
79421,B00000ERTH,A3GMS5XLDOIAJF,5.0
79427,B00000ERTH,ARDKWR8F9UW3,5.0
79432,B00000ERTH,A3UYERNM2UQ30B,4.0
79438,B00000ERTH,A27HB7WK96IQYA,5.0
79443,B00000ERTH,A3MHGA6BJJ7P27,5.0
79447,B00000ERTH,A2YARCE69AJTVB,5.0
79449,B00000ERTH,A2582KMXLK2P06,5.0
79454,B00000ERTH,AATUWQN79SWEO,4.0
79462,B00000ERTH,A5KJVGJ43ZDC9,5.0
79481,B00000ERTH,A1NF2Y5WSC4KM8,4.0
79487,B00000ERTH,A2ANXU7Q2356KG,5.0
79491,B00000ERTH,A2UYAFQ40U2PHS,5.0
79499,B00000ERTH,A3CCYAQRHUTPIQ,4.0
79502,B00000ERTH,A3KCSOMHWB90IH,5.0
79506,B00000ERTH,A2Y4MUU6R9NDUR,5.0
79510,B00000ERTH,AZ4HSDCAGDKFG,5.0
79511,B00000ERTH,A2CU4HDD117XXW,5.0
79514,B00000ERTH,A25LREZ1IMRVCU,5.0
79516,B00000ERTH,A26NLSTT75FMJM,5.0
79517,B00000ERTH,A1XTP5ZZ6PCKUY,5.0
79520,B00000ERTH,AKGF27HN0OF19,4.0
79523,B00000ERTH,A36CUVZ2FD4SOO,5.0
79536,B00000ERTH,A280GY5UVUS2QH,5.0
79537,B00000ERTH,A195PCNYWRB75,5.0
79538,B00000ERTH,A264N7FHS3OT5C,4.0
79541,B00000ERTH,A2RFG9LI7JDILS,5.0
79542,B00000ERTH,A38YRCFFHET2LA,5.0
79543,B00000ERTH,A3LU79BYMWZEW9,5.0
79553,B00000ERTH,A1F6KNKYSHPNYX,4.0
79554,B00000ERTH,A2DKBHVAFDLIAG,5.0
79558,B00000ERTH,A22N9H8V0RYQR3,2.0
79566,B00000ERTH,A32TV3GASOEI3G,3.0
79579,B00000ERTH,A2EENLV6OQ3DYM,5.0
79588,B00000ERTH,A3GK9LT41X73NC,3.0
79590,B00000ERTH,A2T56GQUI065HL,2.0
79592,B00000ERTH,ACIBQ6BQ6AWEV,5.0
79593,B00000ERTH,AC0Z6U9OWFRT0,5.0
79596,B00000ERTH,A19YHEBK099R7U,5.0
79597,B00000ERTH,A8EDTKSPOMRWK,5.0
79599,B00000ERTH,A1DMOOFE9R8N5U,5.0
79600,B00000ERTH,AIOB6ITG9NPIB,5.0
79618,B00000ERTH,AI307B784YUBA,5.0
79619,B00000ERTH,A3UJJGY799F76I,4.0
79621,B00000ERTH,A5889INEGKCQY,4.0
79623,B00000ERTH,A1XY7JL7CM85UU,5.0
79628,B00000ERTH,A2KBD1LU5OPMNH,5.0
79630,B00000ERTH,A34Y1FT0MTD7C9,5.0
79636,B00000ERTH,A1POGYGC5C99W5,5.0
79638,B00000ERTH,A3F19JZZ07PDX0,5.0
79643,B00000ERTH,A1CQCS17LQCHIH,5.0
79644,B00000ERTH,A1XP7P3X9MRE5H,5.0
79645,B00000ERTH,A3T9IX8EDFDX4G,5.0
79646,B00000ERTH,A18IZ5QX2PRB3C,5.0
79647,B00000ERTH,A214LTRGNNH291,5.0
79653,B00000ERTH,A2BLITJITO97N5,2.0
79657,B00000ERTH,A21AMFQK5SGWTC,1.0
79659,B00000ERTH,A1RC32NOYPS1OF,5.0
79664,B00000ERTH,A1TJEQR04YNNIH,5.0
79666,B00000ERTH,A2UO10VW2BLHUM,5.0
79667,B00000ERTH,ACS3M6MUZPZ1I,4.0
79668,B00000ERTH,A3FVFJ8D95E9KY,5.0
79670,B00000ERTH,A2T8Z519S25GZN,5.0
79672,B00000ERTH,A8IFUOL8S9BZC,4.0
79675,B00000ERTH,AQ4EDJDXBJUC7,5.0
79680,B00000ERTH,A2C7BOQVFH1HLE,2.0
79682,B00000ERTH,AXSUYHR01V8HQ,5.0
79684,B00000ERTH,A1DVGS7M3HDYSP,5.0
79688,B00000ERTH,A20IIR0422G3A5,5.0
79689,B00000ERTH,A1FELYTQNCSEAI,5.0
79694,B00000ERTH,A39IBJB2PBVC7I,5.0
79695,B00000ERTH,AARJLW29JSF31,5.0
79696,B00000ERTH,A19JYLHD94K94D,5.0
79698,B00000ERTH,A3BAE79NXFDXGV,5.0
79699,B00000ERTH,A36CHPMHHD1IO5,4.0
79711,B00000ERTH,A8CYS17WU9V1K,5.0
79713,B00000ERTH,A22DKBJRTMY7UK,5.0
79718,B00000ERTH,AH0K6KAO3N1RH,5.0
79721,B00000ERTH,A1XNPOQDLLJJU3,5.0
79727,B00000ERTH,A36SSF310LBGSE,1.0
79732,B00000ERTH,A2NDCWFYNI0PRX,5.0
79733,B00000ERTH,A1HY4CVW8K1QFQ,5.0
79736,B00000ERTH,A3ZP2A2SWNRCB,5.0
79740,B00000ERTH,A1SINQS61MEUDU,5.0
79741,B00000ERTH,A1FFPPPIOSI36M,5.0
79748,B00000ERTH,A23F0RW1RUBBDF,5.0
79749,B00000ERTH,A18HT6WNU6GH8R,5.0
79754,B00000ERTH,A12R54MKO17TW0,4.0
79756,B00000ERTH,A1TTBERMIEL8M4,5.0
79757,B00000ERTH,A1ALOIPRR8Q06J,5.0
79758,B00000ERTH,A3TZV5SXQ8F6ST,5.0
79761,B00000ERTH,A1DMDLU9AE7L20,5.0
79763,B00000ERTH,AVT9Q9PTUCDMR,5.0
79770,B00000ERTH,A3075RVSKC27HU,5.0
79775,B00000ERTH,A3B698AJ4V9NS,3.0
79782,B000000Z9G,AQ9T9A5WJXVA9,4.0
79795,B00000ERT3,A1EAFFJQ2NDHGC,4.0
79805,B000021YO7,A3MA46D95J3C7G,5.0
79809,B000021YO7,A36489F4G8T4E7,5.0
79815,B0000003PY,AWLISKK9SRZ1T,5.0
79820,B0000003PY,A22BHX1B0M06EK,5.0
79821,B00008Y4FT,AI4MUD97FH6G2,5.0
79827,B000021YOT,AISD7WNNE6POG,3.0
79830,B000021YOT,A36489F4G8T4E7,5.0
79832,B000021YOT,A3H67UPC13JT3U,5.0
79833,B000021YOT,ASVNSWIXBV72Q,5.0
79842,B000000Z9S,A2Z125PVH4WZE7,4.0
79843,B000000Z9S,AJYSM99XWVT4O,4.0
79844,B000000Z9S,AQ9T9A5WJXVA9,4.0
79849,B0000DZC21,A25PM9JGHPU8EI,4.0
79853,B00000ERTK,A1LKBVKBHII5T5,5.0
79858,B00000ERTK,A1FQR15M2TXFFZ,4.0
79859,B00000ERTK,A1S8962OZCEV73,5.0
79873,B00000ERTK,A1VYLKP9A0WG0Q,5.0
79876,B00000ERTK,A12R54MKO17TW0,5.0
79882,B00000ERTK,A1RC32NOYPS1OF,5.0
79888,B00000ERTK,A3TSPLFYU2UMW0,5.0
79896,B00000ERTK,A14OC67MXL92FA,5.0
79903,B00000ERTK,A1KL4HN6LRM8D5,5.0
79909,B00000ERTK,A1MI9FDCNB3CMR,4.0
79910,B00000ERTK,A25GEWQD25M2L2,4.0
79923,B000F8DT50,A6FIAB28IS79,5.0
79925,B000F8DT50,A5WDJI6VT51TK,4.0
79926,B000F8DT50,A12R54MKO17TW0,4.0
79927,B000F8DT50,A11HB3LYLIQNZP,5.0
79928,B000F8DT50,A2EXDP1BBSAFQ6,5.0
79929,B000F8DT50,A8IFUOL8S9BZC,3.0
79930,B000F8DT50,A29I113118VD8N,4.0
79936,B000021YO8,A3N5XIM9R2OQH0,5.0
79940,B000021YO8,A2UAOP0VUA12EQ,5.0
79943,B000021YO8,A174NPQZ1EABX1,2.0
79945,B000021YO8,A8IFUOL8S9BZC,1.0
79953,B000F3UADO,A3Q3X38GXLRNOQ,5.0
79961,B000F3UADO,A1D2C0WDCSHUWZ,4.0
79962,B000F3UADO,A1LHAXBM5GBJS2,4.0
79964,B000F3UADO,ADKHI1TUGAX4,3.0
79968,B000F3UADO,A3Q1FVRV0CRYTH,5.0
79970,B000F3UADO,A3AL8GQ69QE7WN,4.0
79995,B000F3UADO,A200C7YQJ45LRR,3.0
