,productId,title,userId,score,category
37439,B00027JY62,Fuller Nelson,A34UJ7SVR8NYZS,5.0,Music| Jazz| Pop
37443,B00004TB82,Surrendered,A1MSARPH08VX3I,3.0,Music| Jazz| Pop
37466,B0007RIYWC,Live From Las Vegas,A1J03J0HZ7KU5T,4.0,Music| Broadway & Vocalists| Pop
37475,B0000046P3,"The Complete Billie Holiday On Verve, 1945-1959",A32Q0R5AVPCNWO,5.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
37514,B00004TB8I,Superfast,A3N9BC4JEFHN3E,1.0,Music| Alternative Rock| Pop| Rock
37539,B000EQ46ZA,Inside of Love,A28FNKCGFS03VL,4.0,Music| Pop| R&B
37543,B0002A2VG4,Take My Breath Away [Vinyl],A39QQZEVZGBJJG,5.0,Music| Pop
37546,B0000046PD,This One's for Basie,A3RPGJFSTCD7KA,4.0,Music| Jazz| Pop
37553,B00004TB8Q,Nativity in Black 2: A Tribute to Balck Sabbath,A1793S04PGEUZ9,4.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock
37603,B0007RIYWW,Louis Prima Keely Smith Live from Las Vegas,A6FIAB28IS79,5.0,Music| Broadway & Vocalists| Jazz| Pop
37623,B00004TB83,Sus Amigos Part 1: Latin Jazz Descarga,A1OTPACBZREIVL,3.0,Music| Latin Music| Rock| World Music
37628,B00066FNB4,Drive By Monologue [Vinyl],A7GOB0BC3H68P,4.0,Music| Alternative Rock| Rock
37637,B0000046P2,The View From Here,A1LFRJ3CSQFCI6,5.0,Music| Jazz| Pop
37640,B000063WZ5,A Touch of the Blues,AF9BQQYCKQ3UC,3.0,Music| Broadway & Vocalists| Jazz| Pop
37645,B0000046PE,First Lady of Song,A12R54MKO17TW0,5.0,Music| Broadway & Vocalists| Jazz| Pop
37653,B00066FNBO,Winter,AV7ATN4TN8AQT,4.0,Music| Country| Folk| Miscellaneous| Pop
37712,B0000046PQ,Verve Jazz Masters 17,A2BO41VARYGTAC,5.0,Music| Broadway & Vocalists| Jazz| Pop| R&B
37731,B0007RIYW2,Live From Las Vegas,A319KYEIAZ3SON,5.0,Music| Broadway & Vocalists| Pop| Rock
37741,B0000046P5,So Near So Far,AJYSM99XWVT4O,5.0,Music| Jazz| Pop
37750,B00004TB88,"Johnny Cash - Love, God, Murder",A145B8OHVNNFAJ,5.0,Music| Christian| Country| Pop| Rock
37774,B00000ER3M,Ginga Pura,A2MX8DP99BZ10M,5.0,Music| Latin Music| World Music
37782,B000EQ46ZK,Sweetest Piece of the Pie,AORCXT2CLTQFR,4.0,Music| Dance & Electronic| Pop| R&B
37788,B0000046PV,Solitaire,A34UJ7SVR8NYZS,4.0,Music| Jazz| Pop
37791,B000063WZQ,Inbreeding the Anthropophagi,A2O2E8BLB7VW1U,5.0,Music| Hard Rock & Metal| Pop| Rock
37796,B00027JY6W,Killer In The Crowd (Ep),A3BAE79NXFDXGV,5.0,Music| Alternative Rock| Pop| Rock
37818,6303162347,Brothers of the Road Concert 2 [VHS] (1992),A2BJAET1P9QUGZ,2.0,Movies & TV| Movies|Music| Classic Rock| Rock
37874,B00004TB89,Murder (Dig),A21IK52XTZGKSG,4.0,Music| Country| Pop| Rock
37884,B00000ER37,As Cancoes Que Voce Fez Pra Mim,A1T7FLJIWFU243,5.0,Music| Latin Music| Pop| World Music
37888,B000GCFHRS,Chemist,AFHOVCMLDWQM0,4.0,Music| Jazz| New Age| Pop
37906,B00004TB8B,God (Dig),A2INX8B6VXUVW6,4.0,Music| Christian| Country| Pop| Rock
37976,B00004TB8A,Love (Dig),A2INX8B6VXUVW6,4.0,Music| Country| Pop| Rock
37985,B00000ER38,Nuestras 1,A3VYYQGXZB57ZR,5.0,Music| Broadway & Vocalists| Latin Music| Pop| Rock| World Music
37987,B00004TB86,Wishville,AYSLSU7966FWE,2.0,Music| Alternative Rock| Pop| Rock
38044,B00005I6VR,Sings Lullabies of Birdland [Vinyl],A319KYEIAZ3SON,5.0,Music| Broadway & Vocalists| Jazz| Pop
38136,B0000261QK,Mustang,A1A3485UTN4SS,5.0,Music| Jazz| Pop| Rock
38146,B0000046PM,Worth Waiting for,A3HU0B9XUEVHIM,5.0,Music| Jazz| Pop| Rock
38173,B0007RIYXG,High Rollers! From Las Vegas,A2R6RA8FRBS608,5.0,Music| Broadway & Vocalists| Jazz| Pop
38177,B00008FGVF,Silver Blood Transmission,A2LJY0HWDYR1IN,5.0,Music| Alternative Rock| Dance & Electronic| Rock
38230,B000EZ903Y,City By the Light Divided,AZSN1TO0JI87B,5.0,Music| Alternative Rock| Classic Rock| Pop| Rock
38267,B00004TB9J,The Geometrid [Vinyl],A2M9M8TI9X49C7,5.0,Music| Alternative Rock| Pop| Rock
38292,B0000046QK,Keeping Tradition,A1Q8TMHHMPQHO9,5.0,Music| Broadway & Vocalists| Jazz| Pop| R&B
38297,B000000305,Soul Street,ARC7PVYNCOW8T,5.0,Music| Blues| Pop| R&B
38305,B00000030W,Mississippi Fred McDowell,A220059NEEBEX7,5.0,Music| Blues| Pop
38353,B0000046QF,Adventures in Radioland,A1N7GXDLOFCSJJ,2.0,Music| Jazz| Pop
38362,B00027JY7G,Alexander Tcherepnin: Piano Concerto No. 2 / Symphony No. 2 / Suite for Orchestra,A3DDSAGWD0UN9H,4.0,Music| Classical
38396,B00005YVON,Untitled,A195390L6RGMP6,5.0,Music| Hard Rock & Metal| Pop| Rock
38420,B000I9QVJ2,"BBC Radio Theatre, London, June 27, 2000",A1J03J0HZ7KU5T,5.0,Music| Alternative Rock| Classic Rock
38426,B0000046QQ,Light Out of Darkness,AW52OKF4SHNZ2,5.0,Music| Broadway & Vocalists| Jazz| Pop
38438,B0000046QE,Swings Gently With Nelson,A1RKIGYYYYZ0C3,5.0,Music| Broadway & Vocalists| Jazz| Pop
38477,B00004TB9D,Live at Billy Bob's,AYUFQY3XG4ZBR,5.0,Music| Country| Pop
38498,B0000046QI,Mack the Knife: The Complete Ella in Berlin,A5A2QE6NECFR5,5.0,Music| Broadway & Vocalists| Jazz| Pop
38539,B0007RIYXQ,Live From Las Vegas,A2R6RA8FRBS608,5.0,Music| Broadway & Vocalists| Jazz| Pop
38547,B000PSJCK6,Schnittke: Symphony No. 0 / Nagasaki,A1OB5L3WMHJAD9,3.0,Music| Classical
38553,B00004TB9I,One Wrench [Vinyl],A2X7NBUETXC19E,4.0,Music| Alternative Rock| Pop| Rock
38564,B0000046QD,Ella Swings Brightly with Nelson,A1D44YT0P8Q8XL,5.0,Music| Broadway & Vocalists| Jazz| Pop
38574,B0000046Q3,Blues Etude,A3BFJFJRXMWXAX,4.0,Music| Jazz| Pop
38587,B0000046QH,Everything I Have Is Yours,A1BVCH82W0M2W2,5.0,Music| Broadway & Vocalists| Jazz| Pop
38600,B00000030A,Gon'Be Jus'Fine,A3KQLV5QJUGE95,4.0,Music| Blues| Pop| World Music
38607,B00008FGVB,Embalmed Existence,A30S30OMTZPTOT,3.0,Music| Hard Rock & Metal| Rock
38613,B00008FGV9,Not to Be Undimensional Conscious,A3H67UPC13JT3U,5.0,Music| Hard Rock & Metal| Rock
38617,B0000046QW,Leprechaun,A1HQF17E9M3RTW,4.0,Music| Jazz| Pop
38637,B000GAKD4M,Annihilation,A2GEQ6I6M11JR2,5.0,Music| Pop
38639,B00004TB9Z,Arvo Prt: Te Deum / Silouans Song / Magnificat / Berliner Messe,A33GGROUQRQZS,5.0,Music| Classical
38652,B0000046QZ,Beach Samba,A2CS77CAOHQV02,4.0,Music| Jazz| Latin Music| Pop| World Music
38664,B00008FGVC,Prodigal Sun,A1QQSQ4AFXE3K3,3.0,Music| Hard Rock & Metal| Rock
38671,B00005YVOR,"Handel - Hercules, Musical Drama in Three Acts (HWV 60)",A2673ECXSHN78Y,5.0,Music| Classical
38684,B000NO1XM2,"The Road Mix: Music from the Television Series One Tree Hill, Vol. 3",AWVQR7YYTYJ1L,4.0,Music| Alternative Rock| Pop| Soundtracks
38723,B0000046Q9,Three Originals,A2DQS8NG3Y27XX,5.0,Music| Jazz| Pop
38735,B0000046Q5,Listen to the Dawn,A22VQTVQFLTYTD,5.0,Music| Jazz| Pop
38740,B00000ER49,Inspiraciones,A4D5YUCGK9W9X,5.0,Music| Latin Music
38748,B00008FGV7,Fucking Death,A30S30OMTZPTOT,4.0,Music| Hard Rock & Metal| Rock
38757,B00000030P,Git It Beau Jocque,A3KQLV5QJUGE95,5.0,Music| Blues| Pop| World Music
38763,B0000046QY,Getz/Gilberto #2,A2ZQXJD7YUIEHB,2.0,Music| Jazz| Latin Music| Pop| World Music
38776,B000PIWL72,Perfect Stranger,A2U49LUUY4IKQQ,5.0,Music| Country
38782,B00000030D,Walk Around Heaven: New Orleans Soul Gospel,A2UDGZUEYHULS5,4.0,Music| Blues| Christian| Gospel| Pop| R&B
38790,B0000046Q6,Blues Survivor,AQLJ566RYMQ2M,4.0,Music| Blues| Jazz| Pop| R&B
38796,B0000046QX,Mad Hatter,A8IFUOL8S9BZC,4.0,Music| Jazz| Pop
38813,630459352X,Manon Lescaut [VHS] (1990),A9MAUO67ABVOB,4.0,Movies & TV| Movies|Music| Classical
38815,B00027JY76,Karel Husa: Two Sonnets from Michelangelo / The Trojan Women,A3DDSAGWD0UN9H,4.0,Music| Classical
38827,B000PSJCKQ,FullBlackHabit,A9IZ4H60VZMMT,5.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock
38837,B00004TB9M,Greatest Hits in Japan [VHS],AYPCUQS6ARWFH,2.0,Movies & TV| TV|Music| Rap & Hip-Hop
38841,B0000046Q7,Mirror Mirror,A4OR09L8G85MK,3.0,Music| Jazz| Pop
38845,B0000046RS,Introducing Jazz Masters: Verve Jazz Masters Vol. 20,A2BO41VARYGTAC,5.0,Music| Blues| Broadway & Vocalists| Jazz| Pop| World Music
38854,B00000031W,Pres De Paris,A3CN9CCJUNIPKT,5.0,Music| Jazz| New Age| Pop| World Music
38882,B0000046R0,Further Adventures of Jimmy & Wes,A3ITEDV7EYMF09,5.0,Music| Jazz| Pop
38890,B000EZ9048,Sunday in the Park With George (2006 London Revival Cast),A2AIMXT9PLAM12,3.0,Music| Broadway & Vocalists| Pop| Soundtracks
38919,B0000046RG,Verve Jazz Masters 6,A1Q8TMHHMPQHO9,5.0,Music| Broadway & Vocalists| Jazz| Pop
38923,B000000314,Promised Land,ARC7PVYNCOW8T,5.0,Music| Blues| Gospel| Pop| R&B
38927,B0000046RK,Verve Jazz Masters 14,A27CFNHYZG6WS8,5.0,Music| Broadway & Vocalists| Jazz| Pop
38933,B0000046RR,"Count Basie Swings, Joe Williams Sings",A1UXMT6XQFZLA1,5.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
38954,B0007RIYY0,Live From Las Vegas,A32Q0R5AVPCNWO,5.0,Music| Broadway & Vocalists| Jazz| Pop| R&B
38958,B000PSJCLA,Heart It Races,A1D2C0WDCSHUWZ,4.0,Music| Alternative Rock| Pop| Rock| World Music
38974,B0000046R1,Jazz at the Philharmonic 1949,A6FIAB28IS79,5.0,Music| Jazz| Pop
38982,B0000046RF,Verve Jazz Masters 5,A1Q8TMHHMPQHO9,5.0,Music| Jazz| Pop
38984,B0000046RJ,Verve Jazz Masters 12,A20IIR0422G3A5,5.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
38997,B00000031Y,Move It on Over,A1E0RPGCXS4L2G,4.0,Music| Blues| Classic Rock| Pop| Rock
39017,B0000046R2,The Best of the Song Books,A9Q28YTLYREO7,5.0,Music| Broadway & Vocalists| Jazz| Pop
39065,B0000046RI,Verve Jazz Masters 9,A1ZCV96AN7C7R0,5.0,Music| Jazz| Latin Music| Pop| World Music
39076,B0000046RP,Quartet,A1WTYALNQNQG99,5.0,Music| Jazz| Pop
39084,B00005YVPO,The Red Stick Ramblers,A25MZ7A5A4I6Z5,5.0,Music| Country| Folk
39104,B00000031T,Sweet Wivelsfield,A1GIIPXONCEEHP,3.0,Music| Country| Folk| New Age| Pop| World Music
39107,B0000VD11O,Meet Pingu,A96K1ZGW56S2I,5.0,Movies & TV| Movies|Music| Children's Music
39163,B000CCU8A8,In Search of Sunrise 4-Latin America,A970K0IOASNWB,5.0,Music| Dance & Electronic
39237,B0000046RD,Verve Jazz Masters 2,A1Q8TMHHMPQHO9,5.0,Music| Blues| Jazz| Pop
39239,B0000046R3,Best of Song Book Sessions,A1906RZITWT2K2,5.0,Music| Broadway & Vocalists| Jazz| Pop
39284,B0000046RH,Verve Jazz Masters 8,A16CZRQL23NOIW,5.0,Music| Jazz| Pop| World Music
39286,B000000317,One Foot in the Blues,ASM1HMT2FKIL6,5.0,Music| Blues| Pop| R&B
39313,B00000ER5Z,Fina Estampa,AQ8DU6XVA3USJ,5.0,Music| Latin Music| Pop| World Music
39331,B0000046R8,"Solitude: The Billie Holiday Story, Vol. 2",AXPYGNIC5ZIXS,5.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
39341,B00000ER5B,Boleros Boleros,AORCXT2CLTQFR,5.0,Music| Jazz| Latin Music| World Music
39349,B00000031G,Sing It,A3LU79BYMWZEW9,4.0,Music| Blues| Pop| R&B
39362,B0000046R4,King of the Tenors,AQLKBEVHUQ0JK,5.0,Music| Broadway & Vocalists| Jazz| Pop
39375,B0000046RZ,Compact Jazz,AEZNM3UCUIUCX,5.0,Music| Jazz| Pop
39380,B000PFHJT0,Eureka!,A339IE87G18AJ1,3.0,Music| Rock
39385,B00000031R,George Thorogood & Destroyers,AV27XCD34D7VI,5.0,Music| Blues| Classic Rock| Hard Rock & Metal| Pop| Rock
39405,B000ASTEW2,Crazy,A3VBVES8IYR5ZJ,2.0,Music| Rock
39413,B0000046RN,Complete Ella Song Books,A25JHXYK10F0A6,5.0,Music| Broadway & Vocalists| Jazz| Pop
39457,B00000031F,Gonna Take You Downtown,A3KQLV5QJUGE95,4.0,Music| Blues| Pop| World Music
39462,B00008FGWA,Loungin,A13STKDYQO5DQ8,3.0,Music| Dance & Electronic| Jazz| Pop| R&B| Rap & Hip-Hop| Rock
39505,B00000DVJX,Cigar Aficionado:After Dinner,A1F9NCLAC9OKJB,5.0,Music| Pop
39507,B0000046RA,El Sonido Nuevo: The New Soul Sound,AO4A961ZKHJPL,5.0,Music| Jazz| Latin Music| Pop| World Music
39532,B0000046R6,Trio 65,A6FIAB28IS79,4.0,Music| Jazz| Pop
39546,B00000031P,Have Moicy,A17EM0OSTSKHT8,5.0,Music| Country| Folk| Miscellaneous| Pop| Rock
39568,B0000046RX,Golden Trumpet,A39VT91VD5N5ZZ,5.0,Music| Jazz| Pop
39590,B000PSJCL0,Anjunabeats 5,A139ZF7CJVVTJU,4.0,Music| Dance & Electronic| New Age| Pop
39607,B0000046RT,Time Remembered,A26ARHFAD8X0WR,5.0,Music| Jazz| Pop
39627,B00000ER5Y,Valentin Alsina,ADG33WELAQRZJ,5.0,Music| Latin Music| Pop| Rock
39629,B000PSJCLK,It's a Bit Complicated,A2HIL1IWWD2WEA,5.0,Music| Alternative Rock| Pop| Rock| World Music
39640,B0000046R7,Gillespania & Carnegie Hall Concert,AW52OKF4SHNZ2,5.0,Music| Jazz| Latin Music| Pop
39703,B00008FGXF,Valley in the Clouds [Vinyl],A2NJXOU4SZI8XG,5.0,Music| New Age| Pop| Rock| World Music
39708,B00008FGX1,Definitely Krucked [Vinyl],A12992398DDK8X,5.0,Music| R&B| Rap & Hip-Hop
39720,B000000323,Kick Me Hard,A3U3PA6J2XOVFK,4.0,Music| Miscellaneous| Pop| Rock
39758,B0000261TQ,Chorus,A4OR09L8G85MK,5.0,Music| Jazz| Pop| World Music
39761,B0000046SX,At the Opera House,A2GV6DL2Y8J7HC,5.0,Music| Jazz| Pop
39765,B00008FGXG,The Waiting [Vinyl],A1M4NJYP0WNL8Q,5.0,Music| New Age| Pop| World Music
39776,B00004SFPE,Serve Chilled 2,A1XI5UAJE5Z6KN,4.0,Music| Dance & Electronic| Jazz| Pop
39789,B0000046SL,Always Say Goodbye,A1RJJ56MBJMX87,5.0,Music| Jazz| Miscellaneous| Pop| Soundtracks
39799,B00000032E,Mileage,AJYSM99XWVT4O,4.0,Music| Blues| Rock
39801,B000666U6G,Closer,A4OSXRZR2BMX8,4.0,Music| Jazz
39809,B00008FGXP,Soft Wave [Vinyl],A1M4NJYP0WNL8Q,4.0,Music| Jazz| New Age| Pop
39811,B0000046SW,Lady Be Good ...for Ella,A34UJ7SVR8NYZS,5.0,Music| Jazz| Pop
39815,B000649YAM,Friday Night Lights,A2A7NHE5HTK79N,4.0,Music| Alternative Rock| Miscellaneous| Pop| Soundtracks
39886,B00000032J,I'm Wanted,A6WZ2LI0JT9E4,5.0,Music| Blues| Classic Rock| Pop| Rock
39898,B000000321,All Hopped Up,A2A6RLZZ83O4W1,4.0,Music| Miscellaneous| Pop| Rock
39900,B0000046S8,Romeo Is Bleeding (1993 Film),A595T15OO91DC,5.0,Music| Pop| Soundtracks
39910,B00008FGXQ,Soft Wave,A1M4NJYP0WNL8Q,4.0,Music| Jazz| New Age| Pop
39928,B0000046SZ,Krupa & Rich,A5A2QE6NECFR5,5.0,Music| Jazz| Miscellaneous| Pop| World Music
39933,B0000DFZY3,Zukerman Conducts Mozart,A2PAD826IH1HFE,5.0,Music| Classical
39945,B00008FGX2,Definitely Krucked,A12992398DDK8X,5.0,Music| R&B| Rap & Hip-Hop
39949,B00000032K,Tiddlywinks,A2OIG797SVF2ZJ,5.0,Music| Miscellaneous| Pop| Rock
39954,B00008FGXI,One by One [Vinyl],A3EJYJC25OJVKK,5.0,Music| New Age| Pop| World Music
39962,B0000046S9,Romeo Is Bleeding,A595T15OO91DC,5.0,Music| Pop| Soundtracks
39976,B00000ER65,Oceano De Sol,A2A6RLZZ83O4W1,5.0,Music| Latin Music
39996,B0000DFZY4,Isabel Bayrakdarian ~ Azulo,A2PAD826IH1HFE,5.0,Music| Classical| Pop
40005,B00000032T,Scraps,A1NXVGNVR1SBTW,5.0,Music| Miscellaneous| Pop| Rock
40012,B00008FGXZ,Island [Vinyl],A1M4NJYP0WNL8Q,3.0,Music| New Age| Pop| Rock| World Music
40020,B00005YVQ9,Live at the Quick,A2E3IB2ZHJ7QXJ,5.0,Music| Country| Jazz| Pop| Rock
40040,B000000327,Somewhere Else,A3TZV5SXQ8F6ST,5.0,Music| Jazz| Pop
40045,B0002A2VJQ,Action (The Rudy Van Gelder Edition),A1D4PVZ0QWEAW1,5.0,Music| Jazz| Pop
40057,B000BTDLOM,Merry Christmas (Joyeux Nol),A328S9RN3U5M68,4.0,Music| Miscellaneous| Pop| Soundtracks
40083,B00000032U,Shagg's Own Thing,A1U8O6X8ZUZ62,5.0,Music| Alternative Rock| Miscellaneous| Pop| Rock
40124,B000KPW83C,Los Cochinos,A2XBGP1I7L3Z0M,5.0,Music| Miscellaneous
40136,B0000046SP,Ella & Basie,AXSRU6730XIVA,5.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
40159,B00005YVQ8,Yo-Yo Ma Plays the Music of John Williams,A1D2ZN57YG2NMH,5.0,Music| Classical| Soundtracks
40179,B000000326,Strange Celestial Road,A19HCQSC5FVOXW,5.0,Music| Jazz| Pop
40188,B00000032A,2,A5Y1PJIOU21WD,5.0,Music| Jazz| New Age| Pop| World Music
40193,B0000046SH,Timelessness,ALXB8RERGC7SB,5.0,Music| Jazz| Pop| World Music
40197,B00008FGXO,The Gift [Vinyl],A1S7BFT0HDF3HA,5.0,Music| Jazz| Miscellaneous| New Age
40228,B0000046S3,Playboy's 40th Anniversary,A7Y6AVS576M03,5.0,Music| Broadway & Vocalists| Jazz| Miscellaneous| Pop| R&B
40229,B0002A2VJG,Dexter Calling,A1TEMNM9ZEOLJ6,5.0,Music| Jazz| Pop
40237,B000G1R56A,Under the Crooked Moon,A2WFQNVRCE3KTL,3.0,Music| Alternative Rock| Classic Rock| Pop| Rock
40238,B00007FY75,Sorry Seems to Be the Hardest Word 2,A3C9ZUZE9OLEEM,5.0,Music| Broadway & Vocalists| Dance & Electronic| Pop
40251,B000649YA2,"Broadway - The Golden Age, by the Legends Who Were There (2004)",ABH4G7TVI6G2T,5.0,Movies & TV| TV|Music| Soundtracks
40315,B00000032Z,Frogs for Snakes,ATQ8LRTYHKQ5P,5.0,Music| Blues| Pop| Rock
40336,B0000046S0,Souvenirs,AKM4CZVB1DNPW,5.0,Music| Jazz| Pop| World Music
40351,B00000032C,Musiques,A3RCUW441E9UZA,5.0,Music| Jazz| New Age| Pop| World Music
40354,B0000046SJ,"Lady Sings the Blues: The Billie Holiday Story, Vol.4",A6FIAB28IS79,4.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
40368,B000000324,Philosophy of the World,A2JCW6AAQ926RW,5.0,Music| Miscellaneous| Pop| Rock
40415,B000AB5496,Christmas With Perry Como,A1JKHP42WBKMKH,4.0,Music| Broadway & Vocalists| Jazz| Pop
40422,B0000046S1,High & Mighty Hawk,A6FIAB28IS79,5.0,Music| Jazz| Pop
40439,B0000046TU,Verve Jazz Masters 24,A1D44YT0P8Q8XL,5.0,Music| Broadway & Vocalists| Jazz| Pop
40454,B0006ZRVNS,L.J.'s,A175TPTHMNS7S4,3.0,Music| Miscellaneous| Pop| Rap & Hip-Hop
40461,B00000033G,Nothin But the Truth,A264N7FHS3OT5C,5.0,Music| Blues| Country| Pop| Rock
40466,B000BRHLFE,Strange Weather Lately,A28DGNMSGJ9A3X,4.0,Music| Pop
40472,B000000330,High Heeled Blues,A2P49WD75WHAG5,5.0,Music| Blues| Pop
40476,B0000046T6,Laughing in Rhythm: The Best of the Verve Years,A379ZG9REXQQUC,5.0,Music| Jazz| Miscellaneous| Pop| R&B
40494,B00008FGY2,Dorian's Legacy [Vinyl],A1M4NJYP0WNL8Q,5.0,Music| Jazz| New Age| Pop
40510,B0000046TM,Nothing But The Blues,AIIMSS8Z4N6UF,4.0,Music| Jazz| Pop
40518,B00000033K,Live,ATQ8LRTYHKQ5P,5.0,Music| Blues| Pop
40526,B0000046TT,My Favorite Instrument,A1D44YT0P8Q8XL,5.0,Music| Jazz| Pop
40540,B0000DFZZH,Canto a mi dolo... Frankie Ruiz,AORCXT2CLTQFR,1.0,Music| Dance & Electronic| Latin Music| World Music
40558,B00000033F,Nothin' But the Truth,A264N7FHS3OT5C,5.0,Music| Blues| Country| Rock
40576,B0000046TL,Cosmopolite: The Oscar Peterson Verve Sessions,A3HEM1WWXXLOUL,5.0,Music| Blues| Jazz| Pop| R&B
40583,B0002XMZUI,Early Works For Me If It Works For You,A3QS1EPDZTLPWS,3.0,Music| Dance & Electronic
40588,B000000332,Journee a La Maison (A Homecoming),A2JJSCIGPZDWHI,5.0,Music| Folk| New Age| Pop| World Music
40592,B0000046T4,At the Concertgebouw,A6FIAB28IS79,5.0,Music| Jazz| Pop
40599,B0000046TC,Jazz Round Midnight: Bossa Nova,A2KTHPGHWB8BUU,5.0,Music| Jazz| Latin Music| Miscellaneous| Pop| World Music
40606,B00000033I,Blue Horizon,A26XOOCIJWDITO,4.0,Music| Blues| Pop| World Music
40608,B00008FGY0,Circle [Vinyl],A1M4NJYP0WNL8Q,4.0,Music| New Age| Pop
40617,B00000033P,Soulful Dress,A1E0RPGCXS4L2G,4.0,Music| Blues| Pop
40620,B0000046TZ,Verve Jazz Masters 34,A1K98522MBZV0M,4.0,Music| Jazz| Pop
40632,B0000046T5,Lester Young Trio,ABJR50LBR0KJY,5.0,Music| Jazz| Pop
40644,B000000333,Journee Al La Maison,A2JJSCIGPZDWHI,5.0,Music| Folk| New Age| Pop| World Music
40649,B000ASTEYA,In the Cool,A1IWWRZJOXOSYP,2.0,Music| Alternative Rock| Folk| Pop| Rock
40665,B0000261UH,First Circle,A427M87FRM48B,5.0,Music| Jazz| Pop
40721,B00000ER7A,Leyendas,AORCXT2CLTQFR,3.0,Music| Latin Music
40723,B0000046TN,Stuff Smith Dizzy Gillespie & Oscar Peterson,A379ZG9REXQQUC,5.0,Music| Jazz| Pop
40731,B0000046T9,Jazz Round Midnight,A16CZRQL23NOIW,5.0,Music| Jazz| Pop
40743,B0006B6AO8,Relatives,A2XHIUZVUTLKIK,4.0,Music| Alternative Rock| Jazz| Miscellaneous| Pop
40747,B0000046TI,Uno Dos Tres & Spanish Grease,AO4A961ZKHJPL,4.0,Music| Jazz| Latin Music| Pop| World Music
40753,B0000046TE,S Marvelous: Gershwin Songbook,A1A3485UTN4SS,5.0,Music| Blues| Broadway & Vocalists| Folk| Jazz| Latin Music| Pop| World Music
40764,B000NO1XP4,Franois-Andr Danican Philidor - Tom Jones / Opera de Lausanne (2007),A2PR6NXG0PA3KY,5.0,Movies & TV| TV|Music| Classical
40766,B0002A2VKK,Inner Urge,AQ9T9A5WJXVA9,5.0,Music| Jazz| Pop
40780,B0000261UV,Working Overtime,A25GEWQD25M2L2,3.0,Music| Blues| Pop| World Music
40785,B0000046TP,Impressions: Verve Jazz Sides,A1LKBVKBHII5T5,4.0,Music| Jazz| Pop
40815,B000000339,Renaissance of Celtic Harp,A2JJSCIGPZDWHI,5.0,Music| Folk| Jazz| Pop| World Music
40834,B0000DFZZX,Coverage (W/Dvd) (Spec),AV3PA7P5P3G4Q,4.0,Music| Pop
41075,B0000046TH,The Jazz Scene,A8IFUOL8S9BZC,3.0,Music| Jazz| Pop
41084,B000ASTEY0,Ost,A1H5E7O5BW2J13,5.0,Music| Alternative Rock| Rock| Soundtracks
41092,B00000033B,Solilai,A1M4NJYP0WNL8Q,5.0,Music| Jazz| New Age| Pop| World Music
41099,B0000046TD,'S Marvelous: The Gershwin Songbook,A1A3485UTN4SS,5.0,Music| Blues| Broadway & Vocalists| Folk| Jazz| Latin Music| Pop| World Music
41101,B0000046T3,Roy & Diz,AQ9T9A5WJXVA9,5.0,Music| Jazz| Pop
41152,B0000DFZZO,Introducing Harlemm Lee,ATSWIYN2BJDVP,4.0,Music| Pop| R&B| Rock
41163,B0000046TS,The Verve Story: 1944-1994,AJ91P1D5RBBVO,4.0,Music| Blues| Broadway & Vocalists| Jazz| Miscellaneous| Pop| World Music
41179,B0000046TK,Complete Bud Powell on Verve,A1L9MIIBI7409N,5.0,Music| Jazz| Pop
41181,B0000046T0,Flying Home: Best of Verve Years,A13IKSGDYNBNQS,4.0,Music| Blues| Jazz| Pop
41190,B0000046TG,Nobody Else But Me,A2ZQXJD7YUIEHB,5.0,Music| Jazz| Pop
41196,B000N60HB8,Ricochet,A3NQ3KK6A16XJT,1.0,Music| Alternative Rock| Folk| Pop
41200,B00008FGYZ,Eric B. [Vinyl],A2C9V11PM65B3Q,5.0,Music| Rap & Hip-Hop
41201,B0000046TR,Getz Au Go Go,A1DQ9D8DWCWF9H,5.0,Music| Jazz| Latin Music| Pop| World Music
41214,B0000046TJ,Soul Sauce,A15OGDJS69EUCP,5.0,Music| Folk| Jazz| Latin Music| Pop| World Music
41227,B00000ER7I,Alejandra,A1OTPACBZREIVL,5.0,Music| Latin Music| Pop
41255,B000A1ZXJ2,Air Age Anthology,A35NBGDTL6F2XJ,5.0,Music| Rock
41271,B0000DFZZV,Silver Jubilee,A2Z7S8B5U4PAKJ,5.0,Music| Country| Pop
41283,B0000046TF,Live at the Half Note,A2I6V7JNUR85MQ,5.0,Music| Jazz| Pop
41290,B0000046UH,"Ella Fitzgerald Sings the Cole Porter Songbook, Vol. 2",AF3HN9UFXMKB2,5.0,Music| Broadway & Vocalists| Jazz| Pop
41301,B00000034A,Hot Tamale Baby,A2U49LUUY4IKQQ,5.0,Music| Blues| Pop
41311,B0000046U3,Verve Jazz Masters 23,A1F9NCLAC9OKJB,5.0,Music| Jazz| Pop
41315,B00000034M,Oy Chanukah!,ATDE9JYCPI0L1,5.0,Music| Folk| Miscellaneous| World Music
